	sequences per sample	iteration	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
alpha_rarefaction_2008_9.txt	2008	9	45.73323	42.78108	45.47938	48.14157	41.44238	39.0271	50.25062	39.73895	39.56352	43.28803	49.60363	33.25742	42.39724	48.60895	46.48636	45.04239	43.65585	31.1167	25.54528	44.17451	56.00627	49.40002	10.51525	19.77871	53.15145	28.36133	46.39297	52.79743	43.55046	36.33662	50.36939	36.38716	43.15166	45.02581	45.66617	40.22797	47.33965	39.31051	41.73663	51.48366	52.85016	46.58919	41.03114	49.29237	52.01263	43.47371	41.78172	54.68603	36.66653	18.50504	43.86206	37.18688	48.29465	46.01255	44.26008	36.80579	49.14375	32.58149	38.74489	45.36745	9.57333	54.23224	37.81855	33.92817	45.79999	44.02426	41.54201	37.14763	44.59254	35.12604	11.4541	48.76106	42.05912	46.37502	47.17248	37.44193	38.20333	44.16267	20.74472	38.04983	45.11769	48.16864	43.63658	31.46061	50.44523	47.25106	38.66449	50.12179	48.89769	42.04782	46.25409	56.83468	44.94484	44.52663	42.13233	40.14444	44.68586	34.64904	38.40963	46.77863	36.25957	19.04773	55.44228	47.10587	38.32861	42.55479	37.13419	44.6534	41.48317	9.90203	43.68251	41.07188	46.34122	21.01499	31.50761	49.66642	48.76667	40.03071	40.87631	43.64791	48.24498	44.13895	47.78473	44.99043	52.30633	45.12089	50.33948	35.39145	42.84905	39.74514	43.79033	41.11514	52.03498	54.01398
alpha_rarefaction_3007_0.txt	3007	0	55.11462	47.23454	48.15556	55.98624	44.82166	40.16395	61.63414	43.51794	43.07825	51.89613	60.46323	38.27804	51.81109	52.14172	55.142	49.33638	51.93257	37.64961	30.36764	49.40736	62.09644	57.23993	10.24913	21.81745	61.39426	31.49549	54.52259	60.97783	49.79056	44.49001	60.45387	41.51559	48.09208	50.35878	48.23589	48.21165	57.45397	45.91458	46.95022	59.58168	58.38638	54.74704	49.56966	56.75345	60.69281	44.20546	50.79746	64.92399	43.17455	20.92763	49.39374	44.10636	55.05942	52.03327	48.95302	41.77091	54.09663	35.91275	48.12082	53.59225	10.19934	63.61439	43.13199	41.52719	55.57397	54.47486	46.5547	44.17334	52.15183	41.20025	9.9666	52.16549	47.15442	55.2999	55.92835	41.62973	44.54275	53.6417	20.7214	45.86104	52.1901	52.32516	50.39812	35.77144	59.86391	50.88365	43.07356	57.00843	55.87472	52.02119	51.11484	68.3769	50.58023	52.16818	46.63521	46.45537	49.01215	40.35972	41.74194	55.087	42.67915	26.67398	66.71107	56.50323	45.64142	49.5737	41.98382	51.69756	45.80977	12.27871	53.34068	50.32843	53.04265	25.02435	39.25468	56.57953	53.86706	43.15382	50.5397	51.19689	58.23796	50.43435	59.5657	49.85922	58.85296	50.35205	59.22305	44.05166	50.93903	40.39167	48.64663	45.8225	57.2496	60.10081
alpha_rarefaction_3007_1.txt	3007	1	57.06031	48.54151	49.46992	57.43107	45.14034	41.57369	58.38403	45.21272	43.47731	51.61029	62.77627	35.2749	49.17146	54.85483	54.74944	50.44916	48.65997	37.70043	29.86008	52.76213	60.11704	55.81773	12.64639	23.83781	60.04893	33.86739	52.4651	59.38337	45.58975	44.8368	58.43832	42.47152	49.61997	49.83628	51.68108	46.61088	56.94242	44.79804	46.52342	57.48196	58.27887	56.90849	46.84894	53.98351	59.73421	46.45657	50.61647	62.40848	43.93557	21.69947	50.53644	43.17855	54.10454	51.50655	49.89227	39.41031	53.29104	37.86911	45.87185	53.24567	10.96077	64.13302	44.84964	40.2738	54.33294	51.08116	44.57399	44.94113	51.02288	40.1808	12.50468	53.86035	48.56942	53.24971	55.57922	44.41347	44.1824	48.66702	23.30103	45.79764	53.96971	55.25113	49.76526	36.40316	56.78168	50.45584	43.76369	59.18609	58.50632	49.3782	49.79132	67.01023	52.46152	52.41811	48.4893	46.72169	51.89308	39.65113	44.0489	54.79328	40.80575	23.60255	65.87257	55.21179	44.38964	47.77857	40.08008	51.4992	45.48618	11.13997	54.17537	50.17826	52.42962	22.76506	35.10346	59.21	54.06433	43.48009	49.43136	50.11913	56.77468	50.72092	56.73984	51.54952	60.01914	53.44169	59.76598	45.04094	49.10525	42.5866	48.48691	45.11869	59.31016	60.09724
alpha_rarefaction_3007_2.txt	3007	2	55.77883	47.34064	48.44174	56.85019	41.80094	42.20863	61.33486	44.63932	44.31436	49.26966	61.44149	34.11581	50.62973	51.33417	55.53879	50.20836	52.20792	35.84545	29.83262	53.50479	62.44526	57.02803	14.26405	21.96543	64.30504	33.16578	55.54074	61.5628	49.84018	45.93056	60.66073	44.22243	48.73321	51.3543	50.70621	47.03894	57.87026	43.85228	45.40738	59.61622	61.33143	54.62248	48.83724	54.58971	65.59104	47.29126	50.56035	62.45896	42.25176	20.52973	49.12201	42.82065	53.77148	53.00713	49.27532	43.05734	53.58185	38.1006	45.75653	53.65837	9.31804	62.01909	44.21373	41.15533	51.36584	52.97636	45.47484	44.44959	52.74879	38.47347	10.20279	52.96814	47.20221	54.13599	58.00923	44.29033	46.79493	54.5	22.55433	46.06144	54.10831	53.66968	50.26356	36.15895	58.01076	55.30083	43.06046	56.09688	57.15811	52.7826	52.17758	65.96161	51.21381	53.39388	47.68449	47.33202	50.94511	38.49675	47.73884	55.92056	42.45298	25.52761	64.35379	51.59143	44.30684	49.00867	41.8556	45.88581	48.67865	13.04549	51.13396	48.99541	54.38467	25.69195	36.78869	55.77808	53.54943	44.0848	47.44327	52.40596	56.8093	51.7694	59.48809	53.47092	60.38502	50.89833	58.9548	41.64843	48.10313	41.32617	52.85806	46.44282	55.16299	62.16261
alpha_rarefaction_3007_3.txt	3007	3	56.28131	49.01166	49.47969	56.5304	44.31375	39.32074	62.02833	43.76039	42.69604	49.99743	62.24702	34.82805	51.1565	52.90609	53.65149	50.64685	50.1991	36.42253	28.81112	51.70876	63.50635	57.76804	13.15728	22.04842	62.65162	33.51481	55.98556	61.39599	46.74914	45.70634	61.43512	45.56234	49.74552	49.40913	48.19355	45.15607	58.70258	42.3678	46.0294	55.62173	59.54298	55.41074	49.48222	53.81981	63.52871	50.23949	48.28459	62.23127	40.86659	22.42081	50.25434	39.7276	55.0713	52.12741	47.28882	42.53218	49.95006	41.68574	48.36711	55.90037	8.91176	60.70266	43.96289	38.64797	53.43399	52.31508	46.58962	43.38265	54.14377	41.12213	9.71574	55.50706	50.24784	54.88408	54.76237	42.22159	46.10043	51.7243	22.26915	45.19485	51.16783	55.68395	49.55305	36.56591	62.00579	52.66849	44.8656	58.26385	57.35113	52.63804	53.12032	63.95075	50.24994	52.59077	48.34044	45.16568	51.30462	38.62471	42.23025	57.18197	41.97664	25.97666	63.68509	54.63113	44.05116	50.1718	39.4168	51.53843	47.17428	12.46429	49.39784	50.23946	52.1919	23.51654	38.3688	58.89653	53.89594	44.7222	48.80254	49.3127	55.71294	51.09437	59.39045	50.67741	61.26557	48.93768	58.85293	41.0819	50.78357	41.80152	49.89677	46.44981	57.88616	58.09123
alpha_rarefaction_3007_4.txt	3007	4	52.27853	48.16252	47.38029	57.15482	44.85842	40.7337	61.71414	44.05778	45.78839	52.1921	60.05997	37.62006	49.06562	52.22177	53.83536	51.74057	50.37155	36.37529	30.05655	52.48995	64.34513	58.4711	12.73205	22.12058	62.3337	33.6536	56.2984	62.16989	46.45163	44.85075	59.04432	42.93565	49.68013	48.32604	51.10337	46.48382	56.62586	43.85298	47.34196	58.45325	60.73048	54.34413	47.366	54.82352	63.29905	46.51302	51.6741	62.13947	41.90549	22.58136	48.67342	45.05081	54.49877	52.60656	48.50692	45.0287	51.7445	37.40373	48.43603	54.92015	11.71979	65.57036	44.23428	42.72333	54.65735	54.40563	47.44007	44.59469	52.50227	39.90428	11.77381	54.08483	45.50829	53.54389	56.23901	43.26525	44.15907	50.83223	24.98606	45.42755	54.85809	55.66203	51.71422	34.88538	56.72256	51.34813	44.91224	59.50902	57.56616	49.98265	54.53615	65.98787	51.48527	50.75835	50.33544	49.32725	50.79159	39.00583	48.01969	56.35295	43.33474	24.02062	62.04442	55.05646	44.4679	48.43327	43.50038	53.32509	47.09601	12.99561	51.96698	46.53553	51.86144	25.27664	39.07532	55.28178	55.30447	44.66873	49.45788	50.51878	57.51921	48.82101	60.89926	52.12207	60.77954	51.66892	54.92474	42.56792	49.97418	41.25743	49.41156	48.70567	59.30766	60.44582
alpha_rarefaction_3007_5.txt	3007	5	52.84202	48.56121	49.47963	54.79176	42.16953	39.74436	60.03686	44.8516	43.01208	50.14856	59.05092	38.51981	49.49195	52.48699	54.53877	49.62053	50.52374	39.30242	32.80061	53.21489	62.14243	57.79129	12.37546	23.51851	64.57552	33.89812	55.98285	59.55264	49.05802	44.88728	60.28356	41.90299	49.04581	49.67251	49.7064	46.13839	53.73478	42.44892	49.23424	60.37876	58.65726	52.83786	47.33502	55.98491	59.97947	46.71515	48.03727	63.04093	42.43963	22.07764	49.43017	41.8307	55.73976	53.25458	47.67629	42.78108	53.69686	39.90197	45.22351	53.16229	10.64489	63.57059	43.93801	42.54072	54.49357	53.93022	46.22841	42.60278	49.83483	38.67737	10.49477	54.42499	47.00832	56.32786	57.37709	42.55217	45.28814	50.89217	24.07905	46.98968	53.25112	54.35975	49.64669	34.34545	57.60354	53.56131	45.67261	57.79347	55.01263	53.2829	54.40797	66.31805	51.86661	52.16243	47.0647	47.67563	52.41088	39.18548	43.85677	52.29229	43.49245	25.57185	65.66097	52.39976	44.92516	49.24197	41.17706	49.82688	48.01606	10.10182	52.12792	50.60571	50.97229	25.53213	37.03673	60.00233	55.82963	44.21612	46.26327	50.52166	56.93006	50.5614	59.59382	53.6513	60.57868	50.05419	56.25839	39.95106	51.17436	42.96172	49.96019	45.66989	58.13578	57.65893
alpha_rarefaction_3007_6.txt	3007	6	54.28067	48.54729	50.0145	53.52185	43.30919	42.27216	61.05086	42.55443	43.53766	49.02113	60.9644	35.75828	49.35107	54.22202	52.45475	50.89278	49.65459	36.18242	30.72502	52.609	62.50357	58.88592	13.59953	24.47299	63.25677	33.09887	53.68319	60.5475	50.65417	43.5664	57.77738	43.35771	50.34097	52.53326	50.31293	46.26695	55.10222	45.5761	47.50485	60.65458	60.29361	54.71356	47.65389	55.85583	61.29759	47.30135	49.48778	61.74188	42.8182	22.08796	50.05375	43.54497	55.84692	52.61871	48.11462	45.66626	53.89732	38.12884	45.99307	52.19145	12.84167	64.25189	42.9528	42.27608	54.58828	53.98063	47.2397	43.31153	49.64598	40.22344	11.95313	54.84604	48.11865	53.26915	54.00062	43.35058	45.24925	52.17375	23.37724	45.26336	50.76432	54.05826	49.53217	35.215	59.4408	51.81941	43.38513	57.10216	56.57472	52.86	51.60294	64.80998	50.91019	51.12553	49.69023	48.46912	51.67866	40.09374	44.10327	54.28429	42.59214	22.77803	67.15646	54.6403	46.05399	50.18819	39.4396	49.34434	49.29138	10.85076	53.84128	47.84835	53.65929	22.85114	38.187	56.24529	53.28847	46.80495	47.4376	51.36187	54.6298	48.1747	56.32016	53.17458	58.89773	54.91267	58.24861	41.7234	50.93299	42.05091	49.92878	50.27436	60.16394	61.39379
alpha_rarefaction_3007_7.txt	3007	7	55.5141	49.46346	50.84185	54.26386	45.06604	37.31113	58.4317	45.48443	41.24934	50.51304	57.84357	38.60487	49.72818	51.68766	54.54994	49.71003	48.54299	35.73186	27.67313	51.5939	65.64525	56.81449	12.26664	23.60714	58.62112	33.07362	55.74809	61.22309	49.54718	46.6987	61.55202	42.96288	47.33142	49.74007	49.07266	47.01698	57.57737	43.67711	47.44998	61.02879	63.94845	56.00147	49.45184	57.21331	62.37886	46.90969	48.1076	62.33846	43.49284	22.69631	48.53935	42.04265	53.79564	54.14551	47.3142	43.43867	54.59781	38.33953	47.80851	55.82141	10.43967	62.32453	45.53915	41.10855	52.38561	54.64933	46.5014	43.73257	53.84642	39.7744	9.78231	52.33061	48.9133	54.43415	55.6507	42.80844	44.89031	50.39132	23.42019	45.48936	54.51962	53.14244	47.49289	34.49368	56.26663	53.21279	44.17169	58.70349	57.79741	50.92356	52.1747	66.42195	51.58527	52.4997	52.24303	46.71743	49.48171	38.52761	46.21421	55.97434	43.66428	23.24922	65.21207	52.57797	42.95992	50.58145	41.16513	49.63595	46.44908	12.96192	53.86835	48.6044	53.75919	24.78863	37.87016	58.42274	52.70796	44.22881	50.4264	50.65348	55.9829	49.74373	56.30887	52.62592	57.1254	51.34373	57.0859	40.83395	51.12007	42.75563	48.79296	43.52204	59.97491	60.77214
alpha_rarefaction_3007_8.txt	3007	8	54.38795	49.49622	47.57936	55.45917	41.71806	37.75547	59.84463	43.32333	44.40242	49.91459	60.81711	37.52089	48.00407	52.95561	53.62414	50.34003	51.00813	37.00694	28.9861	49.30937	62.71181	56.85454	13.27344	23.25479	64.22863	35.08435	55.83908	60.04633	50.64617	42.59313	59.01313	42.94498	49.0846	50.25864	52.02724	47.6465	57.79473	46.51304	46.20767	58.51312	57.5798	53.81147	48.77234	54.76731	61.24707	47.96091	50.19833	63.13173	41.37756	22.61867	49.00989	39.5549	56.60832	53.46235	47.63202	43.73589	50.59754	39.12543	46.8479	53.88189	11.6158	61.8723	43.86165	39.51182	56.94735	52.47459	47.81337	45.68781	51.12093	39.81955	11.1315	55.68484	48.65067	52.58853	56.4465	42.56244	46.99135	52.25843	22.39865	44.02628	55.39959	54.78975	51.52808	34.72542	56.60964	52.89265	43.69719	58.39681	54.89651	51.58468	50.37008	62.90961	48.73494	52.10276	46.73119	47.51193	51.64144	39.54047	47.42365	55.00109	43.72379	25.64613	66.14225	55.87549	43.31191	50.3337	41.04952	50.24885	45.69274	12.39591	50.95954	49.42111	52.5379	22.61399	38.31634	60.92818	56.11992	45.31671	48.97605	49.92913	55.66237	50.07114	57.76377	52.01143	64.11302	54.02093	55.98032	41.92386	49.89427	41.5775	49.53233	46.47337	58.23212	64.62507
alpha_rarefaction_3007_9.txt	3007	9	53.5401	48.60128	48.61794	56.01273	43.80446	41.42837	62.72834	44.48494	42.37458	48.09753	57.85455	37.7066	52.99027	49.54409	48.87713	51.80671	54.17148	38.52532	28.68888	53.74668	62.09541	59.16151	14.0322	21.92538	62.57286	33.58962	53.77684	59.07256	49.34679	44.47757	58.65132	43.77704	48.48151	52.16653	53.21974	46.24921	56.39813	47.66741	47.8388	59.95602	61.54158	55.87521	48.07434	54.02363	58.56214	47.94621	49.70781	62.65046	44.19392	23.33014	50.48324	43.6055	56.59849	54.79539	48.20918	42.79848	53.50815	37.57456	46.90129	53.60977	12.03835	66.85881	42.71178	38.60672	56.55085	53.95567	46.59497	45.35131	53.51341	40.28338	11.09731	55.45122	48.03461	54.04552	56.71046	44.25672	46.82767	50.95384	22.87157	44.5781	55.1683	55.09594	50.44665	33.80063	57.53334	53.64541	41.80049	55.28757	56.30053	53.66229	49.33368	65.15323	49.64565	52.49419	48.14596	45.3492	49.4287	36.18053	41.51523	54.09395	41.30345	23.84032	60.88634	54.68322	45.65271	50.36784	37.62344	51.01157	45.86875	12.17868	50.9606	51.71787	52.54705	25.6706	37.67725	58.97355	53.47561	45.40999	49.42234	52.43498	54.27715	49.29717	55.66801	53.08987	62.4628	53.09024	57.3601	39.31676	49.7648	41.14548	49.83285	46.79089	57.11474	61.74753
alpha_rarefaction_4006_0.txt	4006	0	58.8942	52.66696	53.60986	60.13923	47.02627	43.77062	66.73785	47.33283	51.31019	54.81992	68.04958	38.95132	54.87826	56.87647	59.62461	54.49045	55.99204	38.60955	32.82465	56.99779	71.65868	63.8841	14.89802	25.91954	70.57789	36.58057	60.40174	68.08297	51.44925	50.55283	64.87407	49.07389	53.40223	54.40369	54.96225	51.45896	63.61821	52.03691	51.39971	65.29435	63.27316	60.60358	51.75871	61.7428	67.92068	50.97149	55.31931	67.44222	43.54284	23.82702	56.84267	48.64382	61.85876	58.31065	53.9604	43.76814	60.31399	40.06415	49.54703	60.69869	11.80357	67.89747	45.71497	45.98484	59.89805	56.91431	50.94814	48.86921	57.81238	44.4776	12.55905	59.3579	52.15401	59.54057	62.04382	46.02457	47.98209	57.06341	24.96421	48.92569	60.10792	60.57702	56.15542	38.95516	64.75702	59.87395	49.00759	64.36013	63.90811	57.99342	56.68339	72.07197	57.08303	56.55432	55.57413	50.24432	56.46273	43.4624	49.29987	63.55712	46.78071	27.49898	70.6015	58.31169	49.88886	55.43139	45.23468	55.74031	51.8628	13.59696	59.02299	56.12945	56.44813	26.90736	41.16493	62.35853	59.56092	47.86479	52.68865	52.80026	62.31463	54.22745	61.71987	58.17704	67.32757	57.41676	63.51743	45.55404	56.15163	46.09379	55.03539	53.80462	65.71527	64.0531
alpha_rarefaction_4006_1.txt	4006	1	59.27524	55.30296	54.17541	60.69302	47.59746	42.67982	68.14292	47.35325	45.31011	54.5681	66.39894	38.97169	53.08888	55.85515	55.57283	55.39648	55.95559	40.079	33.56157	55.36734	68.78357	65.74168	15.31989	23.79623	68.73842	37.26647	59.87535	66.58741	50.70877	49.40334	68.31281	49.89791	52.04958	56.14566	55.8277	50.89543	62.37598	48.85117	50.07909	66.93735	65.00709	59.88043	53.99827	59.51951	71.04682	51.59381	53.03268	69.53647	46.15817	23.87068	56.28445	48.31562	61.02245	57.60549	54.71894	47.54113	58.37052	40.60645	50.43486	60.55777	10.87997	70.40978	49.23745	45.28197	61.8875	58.96061	49.51634	48.10546	58.64181	45.45483	11.52486	57.59394	53.59899	59.06655	62.61322	47.1659	49.70754	58.38642	26.17942	49.9055	60.13344	58.18917	55.51952	38.23058	63.07653	57.47549	45.32861	60.64321	60.44337	54.87564	53.44719	75.327	56.82156	57.61986	55.33989	49.71711	52.49503	44.14524	50.09063	59.69282	42.62014	29.079	71.05537	57.72361	48.27496	55.69879	44.82782	56.48737	48.57573	13.31867	55.17191	56.51661	55.55254	28.77035	41.58231	61.84535	59.09579	49.05711	51.45129	54.4449	62.32488	52.78311	64.64465	58.58286	67.94735	56.44824	63.93839	47.23726	54.54493	44.13916	54.99441	51.32585	64.19799	66.72754
alpha_rarefaction_4006_2.txt	4006	2	59.50218	54.00007	52.41119	61.38826	46.93591	43.1339	65.86897	47.39918	48.40229	55.09097	68.36073	40.95677	55.10966	57.49868	60.46827	54.11263	58.85195	40.86308	31.99741	55.00727	70.60422	63.8386	12.8639	25.94008	69.06646	37.49531	59.63275	66.0222	52.63333	51.6808	64.90433	48.54622	54.68616	54.64597	52.71998	52.71481	63.12607	50.36108	51.97168	66.68585	64.4831	61.70894	54.14753	62.36751	68.46978	50.5556	52.90977	68.22132	49.34414	25.03112	54.64721	48.45705	63.29203	58.95486	53.74818	51.58256	58.58746	40.86387	50.11718	62.37042	11.59558	70.8276	47.82718	43.94897	61.74582	58.20073	50.75342	49.41566	56.55903	41.71237	12.35758	58.85265	50.89913	58.44279	60.44168	45.81154	48.4405	56.32714	25.69792	48.96595	59.63419	60.07651	57.08543	37.8604	59.63472	57.29504	46.81062	63.49308	62.74229	56.49636	56.38059	72.00861	53.05089	55.34564	56.50674	51.24423	55.73266	44.33716	50.20889	59.25764	49.04242	26.23883	69.23626	59.46641	50.68363	54.48654	44.38745	53.39336	52.33889	14.58758	55.49388	54.45453	55.39438	26.93831	43.47282	65.05634	58.67351	49.82738	51.89766	56.15475	62.06261	56.1317	61.3704	56.2	65.02627	57.71087	62.77157	47.87316	55.28957	43.63678	54.10617	50.15362	64.23711	66.05054
alpha_rarefaction_4006_3.txt	4006	3	61.15518	54.09038	52.58394	60.47789	49.65175	42.94439	67.60601	46.89003	48.07899	54.72265	66.91713	40.08871	55.23819	57.98508	59.68504	55.94798	54.92339	40.58098	33.16863	56.14277	69.41682	64.17618	13.09343	24.97952	67.41395	38.10685	58.90506	66.7494	53.52021	49.7697	65.06902	48.59433	55.09417	55.89976	54.11097	52.68011	62.42893	49.47554	51.45273	65.57734	66.57497	63.28321	55.77683	61.82946	69.23037	52.73585	50.80448	67.77869	47.67071	23.07375	52.67332	50.49887	62.13394	58.62525	56.11346	49.47184	58.48428	42.58199	50.9094	59.76715	12.21986	71.84153	48.85947	44.9699	59.90401	56.90611	50.21727	48.93532	58.03142	45.02583	12.39686	55.77183	51.82741	59.15696	62.94057	46.2748	49.20316	58.55597	24.36372	47.81005	59.63843	60.09585	52.91906	37.60232	65.29392	56.58303	49.27426	65.69004	62.39253	59.17918	59.91437	75.06524	55.11489	57.01878	51.96444	50.24047	57.10963	42.42559	47.68151	61.19353	48.21533	26.89499	71.7786	56.46922	49.92807	54.72729	45.76536	54.755	51.89074	13.28725	55.4817	58.38598	57.5259	26.60089	40.62782	60.65314	58.59074	48.85225	51.14172	56.98668	63.83171	56.01039	62.20947	57.98123	66.81899	55.44875	62.63693	46.88651	53.78563	44.45424	55.12121	53.18412	63.91054	69.66837
alpha_rarefaction_4006_4.txt	4006	4	61.12469	53.69952	54.49971	61.39096	47.8691	44.19946	66.853	47.93981	48.23127	56.14633	68.65461	40.16313	53.3817	55.03346	58.88204	56.12047	54.50739	39.22411	31.53784	55.93904	67.71731	63.76561	14.51209	24.99021	69.1657	36.37843	61.58657	66.19861	54.6848	50.02594	65.07103	46.03833	53.82007	53.33351	55.58695	51.42436	64.80454	48.95108	51.07469	64.41072	69.47727	60.38595	49.91184	60.252	67.91147	51.21217	53.6352	68.37625	47.38926	25.63774	55.08613	48.60598	62.18396	56.04069	55.79604	47.80826	58.23586	41.37474	53.84999	59.04176	11.24929	69.03362	49.10271	46.83343	59.47754	57.66479	48.94781	47.65278	58.33631	43.63824	12.2836	59.66568	51.1491	57.17346	63.01117	45.71649	48.4458	56.47981	29.13098	50.70871	59.39759	61.4183	53.03661	38.80222	60.83728	56.3009	46.95059	62.62422	59.57046	55.51841	56.82853	71.3607	52.61232	55.29391	52.58676	51.6328	54.958	42.80798	50.83045	62.19683	46.80029	24.64085	71.17436	56.29524	50.47589	52.82823	44.52454	55.49091	51.34687	15.11334	54.80664	53.69762	56.86257	25.93563	42.31315	63.74705	58.49859	48.01291	53.68364	52.81721	62.8748	55.61719	64.96968	55.7345	68.38842	54.27163	62.98823	48.20564	53.63654	44.69831	53.99987	52.90195	63.20374	67.5334
alpha_rarefaction_4006_5.txt	4006	5	59.24238	54.31049	54.4565	62.35588	47.6167	41.89341	68.45233	47.21968	46.59502	56.77377	63.67928	41.05279	52.87984	56.23877	61.72023	52.89627	55.41903	41.78891	31.23255	57.66598	69.31174	62.80871	12.46484	25.15317	67.76337	35.76381	60.79372	67.75275	55.89907	50.85578	64.59651	47.85974	54.45671	55.1414	53.68933	50.60745	64.94594	49.94953	53.26121	66.58096	65.73175	59.37828	51.67272	64.59893	69.55592	52.78021	55.1924	68.77141	45.57723	26.35497	53.91104	49.59446	61.11562	58.1231	53.02507	48.0037	60.69842	42.72042	51.16409	61.73322	11.2878	67.9784	47.92851	46.28545	58.37429	57.54003	49.95324	49.63749	57.62303	40.67018	12.1906	59.79431	51.69564	59.40511	62.67055	47.97371	49.22275	57.42938	27.60499	46.85627	56.79978	57.50414	55.90362	38.82935	62.44842	57.93288	46.77614	63.84931	60.75042	60.32102	58.89585	73.87151	56.48682	57.82594	53.43794	52.23497	56.09051	43.28818	49.79756	61.03545	48.5069	27.63493	71.42764	58.54385	49.3428	54.60044	45.56286	54.03199	51.6414	14.58436	52.27077	54.14648	56.004	25.959	41.18133	64.61056	61.26538	47.84528	50.7635	56.21464	62.92559	57.46316	60.74367	55.14155	67.83652	59.67314	63.76975	45.45191	58.18146	45.54259	54.47431	51.56951	65.18832	64.20608
alpha_rarefaction_4006_6.txt	4006	6	61.40486	54.906	53.45233	59.90762	50.05104	41.35265	67.63944	47.12844	48.93334	55.46489	64.84914	39.33637	54.32666	55.01382	61.66525	56.73665	55.38547	40.7836	32.43729	56.99732	70.63113	61.19847	14.49632	24.68833	69.71965	34.82115	60.09439	66.03451	53.47479	48.79287	66.54367	47.36072	54.77762	55.61178	54.47794	51.55999	63.85312	50.35742	49.06219	67.72647	63.74706	60.85953	54.99633	61.04548	70.91729	52.32028	54.6655	69.44998	44.35074	24.03543	53.97837	49.35735	62.22595	58.06342	54.27053	47.77724	54.30528	40.11327	50.15188	60.45286	12.87898	69.54838	46.72588	44.04038	57.73364	59.13836	48.0358	50.75768	56.5448	44.40456	12.14915	57.67679	52.79028	58.46186	60.90063	45.46232	49.14478	54.94078	27.35558	50.36904	59.16054	61.09611	56.37902	39.83448	61.24977	57.1312	47.54639	61.46956	61.90572	57.01132	56.62498	73.2904	55.87616	56.70032	53.69324	48.74112	52.932	41.37141	51.01088	59.96214	47.02822	27.07999	73.1225	58.79153	48.72526	57.19138	46.88561	55.86309	54.19748	13.70905	58.56279	57.66345	56.32563	26.66138	41.87597	60.09767	57.63186	49.8423	51.48136	54.7545	62.01847	53.76182	63.14652	58.69702	68.78456	56.49551	66.23052	47.0312	54.91276	45.00831	52.12157	54.08093	65.14969	66.83759
alpha_rarefaction_4006_7.txt	4006	7	62.17266	54.88964	54.17541	59.92882	47.53236	43.03153	67.80776	45.5333	48.02198	53.83606	65.11785	40.52292	55.23099	55.79753	59.34202	55.47709	56.26066	42.80659	31.37889	56.85925	67.31041	63.92274	14.48707	23.257	68.71391	35.50477	58.60957	66.58917	51.87847	52.28149	69.47811	47.57713	52.99524	54.30558	54.76194	52.28817	61.96274	48.96349	52.28859	67.43344	67.26183	59.72961	52.48634	61.02579	68.70908	50.49267	54.70364	68.79004	46.41701	24.69314	53.77809	46.53254	62.8752	58.6732	53.72415	45.63367	60.31983	43.08781	49.86065	56.72138	12.97702	69.17021	49.58988	45.2195	62.76653	57.89513	50.17571	49.35706	56.14705	45.6339	11.47246	59.0349	50.20648	59.32937	61.83393	46.47301	47.2382	58.16701	29.10572	48.18031	58.65995	59.98514	58.54931	39.11112	64.17678	59.85876	48.5923	63.22981	62.71525	56.91498	57.40386	73.69906	57.98647	56.03012	52.72273	53.63102	55.98621	41.15712	48.63526	63.27181	46.16313	27.40742	71.28504	59.53784	48.26548	56.17053	44.06811	54.46377	51.28211	14.1841	54.73034	54.77027	55.46847	26.4914	42.01576	58.97315	59.77146	48.01222	53.76564	56.62039	61.17693	56.27625	62.75194	55.19707	68.74096	59.26277	61.99829	43.95438	54.55996	44.69631	55.19684	52.08898	64.55878	67.55977
