	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
ERR537713	0.278802889	0.350530621	0.391761935	0.387205555	0.343461504	0.426441869	0.296730235	0.382470992	0.470194729	0.314778322	0.25347427	0.494109985	0.258433581	0.224823159	0.246517281	0.307805962	0.283687303	0.437953679	0.452283129	0.312729833	0.293086247	0.340668460888	0.667269361	0.588521977	0.294905468	0.33659401	0.375422336	0.378356343	0.232712678098	0.311601863438	0.323621098	0.406896215635	0.387149631	0.302435078	0.32170973	0.335324031	0.298979375	0.362756418	0.434907944323	0.298570600893	0.28368792	0.244119681489	0.396855687	0.302187603	0.273606385	0.259773734	0.294201121	0.380162777	0.337527727786	0.452205707014	0.347374183	0.393212242	0.223728075	0.293951285	0.392811392	0.285279416	0.295810232	0.440526150901	0.305336584	0.285341428	0.734638738735	0.344611632	0.442681083	0.428258169	0.248019901	0.282879752	0.27256618	0.440668042816	0.0	0.369913493	0.740804753	0.312149318	0.460998476	0.255043441	0.399576881	0.238959058	0.397795263	0.375595871	0.548311613	0.374084978	0.331814652	0.320502452	0.262080239	0.48610518	0.367492221	0.265513745	0.414808927	0.317707301	0.35830779	0.260931448	0.341744966	0.384065867	0.295987035	0.282509924	0.368577919	0.314213869	0.258682667	0.552154903	0.269120491927	0.351772035	0.422580803	0.633937973111	0.24737235	0.311033382	0.293444618	0.370946626228	0.449575070786	0.274633649	0.287620606	0.713436781536	0.341259923	0.197027267508	0.268321592	0.789782795	0.46800888	0.317117847	0.181864452	0.398112095	0.177913385	0.25266397	0.327212936	0.377431273	0.349317914	0.282195089	0.271902343	0.309997079	0.302512777	0.429250946	0.249341174	0.268838679	0.253799683	0.417546934	0.305115178	0.256479675
ERR537655	0.263261498	0.438414428	0.409051452	0.306462236	0.271459311	0.271555768	0.371697718	0.256859889	0.35919354	0.379280389	0.359965367	0.671333328	0.341474638	0.390113902	0.356734408	0.261529555	0.408493518	0.34395149	0.592127508	0.348710334	0.331006812	0.441704969122	0.75607623	0.712270016	0.397911161	0.493287845	0.259761351	0.353439132	0.325806981769	0.556353200571	0.423647715	0.60220255974	0.38887673	0.327379249	0.360489955	0.301418242	0.326874342	0.224148405	0.519203419553	0.35035716261	0.259778553	0.309778599895	0.318567006	0.41401647	0.400629818	0.356694365	0.32827433	0.44650583	0.539296890347	0.543406734429	0.340229804	0.562808639	0.437607136	0.389257098	0.225787999	0.506581725	0.384243417	0.532666156271	0.416037429	0.333327833	0.801345509693	0.286354949	0.34220605	0.2659497	0.280277892	0.417016391	0.477993383	0.638587990687	0.369913493	0.0	0.791196914	0.362045167	0.649956123	0.326979966	0.463404782	0.344865445	0.613477622	0.27411856	0.640779632	0.251076917	0.375785769	0.392456807	0.355169956	0.525757459	0.312751694	0.374753508	0.324123794	0.303363044	0.355089395	0.359830331	0.350010381	0.333030914	0.328770226	0.294340301	0.320659674	0.25537806	0.34561347	0.600632882	0.273547730459	0.266414212	0.286670044	0.749720870925	0.366542825	0.389664557	0.534940965	0.413483812712	0.629771201495	0.370510446	0.310807265	0.804081419975	0.257859522	0.364643536881	0.303070211	0.846074842	0.642660791	0.373327154	0.376341701	0.27830719	0.387960976	0.356332161	0.347966465	0.339973652	0.335430819	0.266600168	0.356368444	0.29673613	0.371323552	0.266088223	0.364823987	0.315386496	0.364264104	0.579783417	0.331794719	0.359716244
ERR537776	0.777000374	0.699282574	0.73602597	0.721365376	0.813412473	0.771013636	0.745974714	0.741998315	0.682494292	0.783611199	0.754522557	0.549388718	0.782961148	0.729195186	0.741426168	0.743411315	0.745635606	0.684966442	0.627199984	0.797139534	0.744290698	0.725954116569	0.421505022	0.531476968	0.755389361	0.649292367	0.733655053	0.709052014	0.759079271002	0.638692853434	0.721530839	0.647702779014	0.774273206	0.822661765	0.701138543	0.77900066	0.756242016	0.832163771	0.750045775336	0.735845593895	0.746006413	0.782152629829	0.65521185	0.66696925	0.753856742	0.744353601	0.715275288	0.700880502	0.671388385932	0.672351798649	0.814865434	0.653434107	0.69328226	0.804278066	0.750008103	0.641662465	0.763241047	0.687893998025	0.706799213	0.795890877	0.185128738805	0.764243811	0.74467059	0.67186622	0.671417578	0.755237105	0.729352583	0.603243147299	0.740804753	0.791196914	0.0	0.759228229	0.688830549	0.747723332	0.679908068	0.722458377	0.71465903	0.78958737	0.578005162	0.727027781	0.668366127	0.730809211	0.791326872	0.789688231	0.748432744	0.788356546	0.77405379	0.695394984	0.750259377	0.707088581	0.711080607	0.68218948	0.762968462	0.740619475	0.580066098	0.765084934	0.754904382	0.663390806	0.785063462883	0.721703328	0.730794492	0.542451006388	0.725050877	0.795627537	0.668971019	0.771424449362	0.644683191064	0.71521569	0.744630381	0.380431499727	0.669225146	0.741124580913	0.740694515	0.393257404	0.668639387	0.716080428	0.733570483	0.712118702	0.694769936	0.766507775	0.729812631	0.711079784	0.775041849	0.726799582	0.780160812	0.793372144	0.78029662	0.744332903	0.762601499	0.733748216	0.732370726	0.568334913	0.754270773	0.770786832
ERR537671	0.226230921	0.272805079	0.349687169	0.300585821	0.327650412	0.398195437	0.270552291	0.31886574	0.416346803	0.37101642	0.238335848	0.558284585	0.274358523	0.289715789	0.261238557	0.2608027	0.300172271	0.426275665	0.492318889	0.289198607	0.236156477	0.262261793482	0.723492447	0.619252827	0.300652888	0.508423254	0.278978284	0.282098493	0.31486398833	0.443624980441	0.311622762	0.490424996778	0.308575765	0.33996229	0.332542672	0.325621233	0.276756491	0.336141382	0.386551281124	0.240208269729	0.277075196	0.278393572423	0.352500173	0.343673943	0.287663085	0.280732228	0.256803511	0.346414609	0.409622828112	0.602441871502	0.307441125	0.521495654	0.286875525	0.252590063	0.312256244	0.45879244	0.212048796	0.47070521682	0.296235354	0.307824878	0.761857586809	0.261772436	0.359546139	0.404986967	0.314346921	0.240815236	0.395614734	0.49782598949	0.312149318	0.362045167	0.759228229	0.0	0.49828864	0.244353329	0.352052311	0.279235146	0.469170059	0.323888519	0.592041739	0.350385106	0.34977668	0.330274964	0.261445113	0.448046862	0.270935201	0.311756157	0.371926743	0.267667457	0.209901692	0.293203046	0.379790872	0.311042519	0.260246411	0.278766384	0.308627481	0.220242417	0.274176773	0.569782879	0.314678082673	0.272962543	0.373741111	0.678902290984	0.266352878	0.318716834	0.437146322	0.331229896535	0.474734909855	0.268998983	0.261229946	0.772141735699	0.299313483	0.268840357437	0.273955136	0.801667485	0.541387162	0.242569821	0.296727336	0.367347387	0.329198553	0.32525507	0.291165496	0.325046269	0.324397642	0.267131837	0.295460127	0.317625133	0.308579915	0.412250102	0.301405494	0.259941221	0.271637915	0.493005812	0.253553202	0.271861603
ERR537752	0.506617249	0.460077259	0.585757253	0.585170399	0.61053159	0.685349065	0.483556049	0.580414214	0.620670653	0.519103564	0.471708638	0.387103893	0.459125379	0.424304563	0.405090295	0.54483452	0.383017783	0.682925571	0.433010641	0.555790985	0.486403385	0.381523676275	0.647200877	0.424034611	0.464190672	0.474421284	0.571796712	0.455305367	0.576517376732	0.344719653177	0.47208714	0.371619939908	0.550700463	0.559694054	0.546309562	0.587940653	0.504089985	0.662427282	0.412432948993	0.47538715787	0.540398724	0.530422729755	0.607704929	0.478635225	0.430896935	0.427138706	0.484471353	0.482659153	0.376819142257	0.586770436424	0.597855551	0.437165294	0.383513205	0.544473223	0.607384596	0.379001474	0.469567328	0.554249715676	0.426070108	0.553995708	0.692424270661	0.519619552	0.643923697	0.654552335	0.541907577	0.486179596	0.313493434	0.294042459954	0.460998476	0.649956123	0.688830549	0.49828864	0.0	0.444370531	0.526381439	0.44600012	0.207029249	0.599574677	0.633133961	0.644798962	0.541115386	0.481950704	0.526885897	0.581667116	0.466490179	0.459409021	0.647151715	0.502432447	0.50328014	0.441184228	0.574417372	0.540852113	0.504562325	0.510631244	0.547183143	0.515356663	0.474596231	0.649080361	0.560070930353	0.564409559	0.644704737	0.522440903671	0.446665398	0.524854874	0.332370244	0.584504957709	0.358457305851	0.405551205	0.45964404	0.678685779957	0.543309975	0.424365603424	0.480383412	0.731407795	0.275420358	0.519597459	0.440799062	0.608309305	0.456741665	0.514468438	0.547772254	0.542056705	0.578675864	0.528304651	0.482402455	0.575045401	0.460017925	0.672296244	0.409046764	0.472675319	0.420857421	0.43673791	0.478550844	0.431859323
ERR537687	0.182653684	0.272480684	0.352078322	0.294342644	0.267019359	0.374597246	0.306328818	0.311824065	0.423041382	0.246067279	0.174300379	0.510881812	0.166797574	0.189917874	0.177400852	0.219420047	0.193696794	0.392405564	0.484825278	0.250370184	0.2013085	0.261309380798	0.71383782	0.579571342	0.217153251	0.455840781	0.305268121	0.295253472	0.320702745593	0.378601019049	0.284168855	0.433686452759	0.356257058	0.244060189	0.257502657	0.242062064	0.233408728	0.333879827	0.401907036097	0.226239018397	0.254330345	0.202568231684	0.319157306	0.30457755	0.18612394	0.165133693	0.247846056	0.326577482	0.368808070452	0.552574302921	0.289418018	0.438078215	0.270886034	0.273462482	0.306742183	0.376577151	0.258125527	0.502106585648	0.202124227	0.239473019	0.745457801783	0.266686569	0.351616352	0.39541535	0.230787758	0.240528305	0.351024643	0.458642301228	0.255043441	0.326979966	0.747723332	0.244353329	0.444370531	0.0	0.346059618	0.174899391	0.410875028	0.347330932	0.600382274	0.322718889	0.276975077	0.258205097	0.217781166	0.470180071	0.285925646	0.197222498	0.375033534	0.2429368	0.307596105	0.169745961	0.272227725	0.312616504	0.229951158	0.246460883	0.279066954	0.242329374	0.154789112	0.536837028	0.232806995432	0.248864636	0.368221854	0.634845570495	0.202148113	0.268276313	0.399257495	0.323668890033	0.466185905375	0.21200425	0.137811717	0.758076910679	0.259992102	0.223774514909	0.182368879	0.79303781	0.474182261	0.282426292	0.234814721	0.365726548	0.297473352	0.229681021	0.243535411	0.323261068	0.310345321	0.249581962	0.197561288	0.250061	0.233295302	0.368642353	0.206368717	0.170957928	0.195303266	0.461625461	0.185991803	0.145171202
ERR537739	0.35737279	0.321819392	0.226253786	0.30374613	0.326182835	0.420778562	0.404657242	0.421595031	0.325227508	0.403320237	0.315939389	0.502151684	0.374411448	0.34559129	0.318111704	0.321110579	0.356172972	0.346816732	0.55031628	0.322885532	0.327356946	0.351214181267	0.696899188	0.585619574	0.363214591	0.535880277	0.318229273	0.331544592	0.385558537447	0.509946618867	0.189906809	0.528478708656	0.431187062	0.384043671	0.275698749	0.273348368	0.280530874	0.439839685	0.502400260108	0.325294317412	0.348068531	0.394787107552	0.283802672	0.283260158	0.353051654	0.361449991	0.311078784	0.353309662	0.501837497088	0.609929663903	0.286440512	0.426219053	0.379034362	0.359530778	0.369770921	0.518320077	0.357623001	0.536800562622	0.357615211	0.364575543	0.718522857899	0.380274749	0.268761148	0.49399393	0.404490472	0.381297841	0.467378347	0.523771623648	0.399576881	0.463404782	0.679908068	0.352052311	0.526381439	0.346059618	0.0	0.314686553	0.528202082	0.443401882	0.632894294	0.339940371	0.285483647	0.240950777	0.345987576	0.558399541	0.332809042	0.35588871	0.293057842	0.331594146	0.345836085	0.336540587	0.265302221	0.273785474	0.347847286	0.316296217	0.314267888	0.347081838	0.340244522	0.373380154	0.406783939809	0.29680232	0.35414235	0.625344243631	0.359287361	0.284698577	0.500822361	0.242221721027	0.538311029071	0.323868108	0.344486953	0.738574984177	0.319196646	0.410872961236	0.363538953	0.682066256	0.539173055	0.285746538	0.405435019	0.392835262	0.42057511	0.402818445	0.308534375	0.277584212	0.246666695	0.325697042	0.304492768	0.320004958	0.326727016	0.361816349	0.360078813	0.35810124	0.342216736	0.435312461	0.300214113	0.331098352
ERR537680	0.240330113	0.265908587	0.318750377	0.314148655	0.278247222	0.360825631	0.323716201	0.333366198	0.408575537	0.224556916	0.159434212	0.502797145	0.175538635	0.204662251	0.153504767	0.2541373	0.173490425	0.370883067	0.502900075	0.231495067	0.234675545	0.255041954473	0.677806313	0.560784255	0.21922759	0.439960024	0.331050552	0.319495121	0.304629064825	0.346582691208	0.281196828	0.427159946549	0.380938815	0.244347186	0.2536392	0.268572997	0.245057265	0.333573848	0.436744401145	0.242552324233	0.242544538	0.210711263295	0.316546461	0.302807599	0.190181377	0.150115466	0.222998521	0.324283583	0.346978412476	0.528220653367	0.278983271	0.44221428	0.268439881	0.253901647	0.327965838	0.36655224	0.29887527	0.492474854024	0.177977644	0.229572486	0.721566296953	0.287534808	0.330783909	0.395156613	0.244530691	0.269964152	0.353760494	0.465254654066	0.238959058	0.344865445	0.722458377	0.279235146	0.44600012	0.174899391	0.314686553	0.0	0.412871881	0.349650329	0.585645667	0.321750466	0.26258742	0.238996908	0.200309753	0.483305552	0.293959177	0.203501127	0.336932499	0.247355153	0.323510036	0.1309312	0.260965588	0.306954661	0.241368443	0.235587866	0.297043783	0.263633085	0.147698187	0.518283735	0.215321052957	0.279228817	0.362288851	0.612913322963	0.207925496	0.252220614	0.407007668	0.286487309536	0.489984343198	0.200334347	0.159001942	0.723104076766	0.269050829	0.219826767019	0.228481616	0.763973773	0.437853994	0.297606121	0.262113632	0.366818173	0.311873781	0.201639532	0.26246443	0.325283179	0.286607156	0.257384329	0.223075749	0.274800949	0.250092367	0.394154496	0.152835514	0.174589769	0.166309429	0.458683508	0.243645116	0.183433333
ERR537755	0.470647464	0.427858506	0.556792962	0.564442258	0.581197841	0.655637932	0.439499514	0.534963873	0.591418606	0.478781509	0.438977499	0.418223118	0.438535732	0.38163363	0.382470052	0.512589269	0.364315728	0.651177696	0.428220236	0.528816106	0.453332352	0.374168880301	0.6438112	0.437117684	0.423619359	0.414082201	0.545867483	0.440612804	0.522932820592	0.304165533213	0.470500337	0.367527687929	0.503809122	0.526109863	0.518018941	0.563262748	0.477134658	0.622685843	0.392642962308	0.445728181322	0.502985657	0.483944220217	0.581243206	0.444356938	0.415014218	0.401303377	0.45082285	0.46266626	0.360049680926	0.534265025692	0.573968296	0.394163989	0.33221476	0.50820993	0.584242847	0.295246289	0.444957817	0.531148047448	0.393322757	0.521248173	0.717456583721	0.495212973	0.628678464	0.60570072	0.497799468	0.424145485	0.271388703	0.285897288575	0.397795263	0.613477622	0.71465903	0.469170059	0.207029249	0.410875028	0.528202082	0.412871881	0.0	0.567808174	0.609674234	0.610357327	0.511690023	0.452560165	0.496272774	0.554758897	0.443538028	0.435781382	0.620249014	0.4789829	0.487707675	0.406077631	0.551618343	0.51348464	0.473769238	0.475571595	0.528167362	0.472356132	0.449005114	0.617861304	0.512467909902	0.53701228	0.60778732	0.528919393084	0.393720983	0.483010855	0.292658643	0.561437593675	0.394950233635	0.389817796	0.437967597	0.690248690211	0.519324288	0.396118714506	0.451908855	0.760974608	0.260308973	0.484477554	0.396297039	0.57456326	0.399973118	0.470621283	0.521451955	0.514747108	0.558134633	0.484531786	0.447208364	0.54218235	0.429954438	0.631477311	0.377499715	0.437092514	0.405213296	0.420788757	0.463115093	0.394019346
ERR537676	0.28386604	0.427309398	0.376517066	0.31304034	0.313944921	0.344765168	0.277811706	0.226378767	0.323795496	0.472523345	0.319104017	0.653754912	0.309894262	0.38049402	0.320829382	0.296495903	0.374760816	0.422196002	0.559757562	0.368593588	0.303282256	0.371167003995	0.752286538	0.706829122	0.453088599	0.545984227	0.271875059	0.297643142	0.31914135821	0.514842307256	0.387156053	0.57099053732	0.261801826	0.406568683	0.431050505	0.370586708	0.331567856	0.260189583	0.408251333761	0.25323101522	0.268684983	0.362786642258	0.389282666	0.392691692	0.341187068	0.328963407	0.311203162	0.360695534	0.44630897126	0.61383532384	0.348805342	0.570393011	0.365612332	0.323699808	0.249854585	0.506159239	0.286734135	0.463868048767	0.391875401	0.305168115	0.817619647677	0.211310273	0.368361902	0.28773239	0.33169393	0.328375275	0.429869953	0.607278063932	0.375595871	0.27411856	0.78958737	0.323888519	0.599574677	0.347330932	0.443401882	0.349650329	0.567808174	0.0	0.593319946	0.319671561	0.448035427	0.424870103	0.31299878	0.396596283	0.281120606	0.420604616	0.30379434	0.324668752	0.279006489	0.352202137	0.451086791	0.31021453	0.271856544	0.271973507	0.335442776	0.238717908	0.319645996	0.586100004	0.329562823664	0.293978768	0.296828676	0.754153089612	0.299875569	0.419687943	0.496867505	0.398130573292	0.58313448533	0.318752834	0.347509363	0.796094060474	0.305444254	0.3076221105	0.312574217	0.827218618	0.622912001	0.32803463	0.383689565	0.201148428	0.363155942	0.369271741	0.382379211	0.321586406	0.320674119	0.290060576	0.411682624	0.354914542	0.396805008	0.399183039	0.358645457	0.270226184	0.316782134	0.565320419	0.351592741	0.389675182
ERR537771	0.5828217	0.609128178	0.630546802	0.61196538	0.668817517	0.66571087	0.524506804	0.618453679	0.559914132	0.693495037	0.611749969	0.626860716	0.611513536	0.587133954	0.571048416	0.598702377	0.605777336	0.565052752	0.551067652	0.678921936	0.580827508	0.586104514497	0.573865484	0.638704508	0.670337377	0.510824525	0.605023963	0.571221082	0.498547054012	0.47990228622	0.633541693	0.551951979203	0.547628818	0.686551639	0.593103719	0.632494172	0.608868324	0.642280987	0.490736730456	0.570671659567	0.587062511	0.588950759234	0.576307744	0.516740592	0.61673452	0.606981529	0.580834552	0.559539636	0.42458593635	0.617435016237	0.672727914	0.545191479	0.509221484	0.643309722	0.643912611	0.495388771	0.570340601	0.220536712428	0.611547779	0.632948397	0.61626862815	0.587008327	0.648099696	0.57363669	0.520076742	0.584848123	0.546618663	0.646884824891	0.548311613	0.640779632	0.578005162	0.592041739	0.633133961	0.600382274	0.632894294	0.585645667	0.609674234	0.593319946	0.0	0.585386905	0.568510259	0.627963299	0.619483588	0.365968493	0.600553698	0.665750688	0.633854124	0.57124011	0.569538009	0.584300149	0.627590231	0.575583368	0.606272758	0.579588675	0.510657228	0.60268817	0.606588834	0.588377344	0.593880920686	0.596314404	0.587110012	0.676017270392	0.568251859	0.671149419	0.496299511	0.65728569681	0.597493636822	0.558762744	0.614865141	0.63477835536	0.571297622	0.511079256089	0.547960037	0.699299392	0.616727105	0.501503758	0.542017631	0.553246036	0.499469846	0.548420509	0.637746793	0.577602088	0.642241759	0.574764846	0.643492968	0.617160868	0.652652964	0.629533763	0.630588003	0.579608828	0.574192246	0.541013725	0.605802813	0.64260796
ERR537652	0.271714535	0.367976333	0.294009955	0.217541623	0.211710432	0.238169601	0.368954211	0.258959828	0.265025545	0.392745808	0.314859624	0.651949495	0.324909273	0.366985253	0.322767641	0.187090614	0.380544381	0.173270557	0.580834131	0.304128651	0.302634913	0.423819881117	0.748790985	0.673748529	0.39333504	0.522785476	0.22295743	0.317034331	0.294849479421	0.573241405826	0.345497868	0.596434534356	0.387899421	0.361082352	0.21758532	0.224398181	0.257363515	0.262340106	0.527410127959	0.33431473549	0.268229764	0.329453486341	0.154092157	0.330926629	0.371993823	0.355251328	0.314165583	0.398135141	0.549621695616	0.592988584522	0.254866185	0.469475942	0.425860241	0.339971727	0.230972032	0.524888786	0.398675022	0.518916409799	0.389477626	0.316348268	0.740678242063	0.309495718	0.235463113	0.274357351	0.280547365	0.409207094	0.500920274	0.632827420874	0.374084978	0.251076917	0.727027781	0.350385106	0.644798962	0.322718889	0.339940371	0.321750466	0.610357327	0.319671561	0.585386905	0.0	0.22961334	0.289239998	0.324732417	0.548051276	0.297071871	0.366990067	0.237268193	0.281840253	0.347574668	0.325232036	0.258133484	0.217997265	0.336116475	0.280609296	0.302875383	0.268923325	0.293703503	0.464801703	0.293707991841	0.156084339	0.191310635	0.713576743064	0.367203312	0.29593326	0.55652832	0.299238595718	0.631835089914	0.343883373	0.294971112	0.801331382836	0.244351385	0.373388879626	0.30518944	0.828162403	0.624784124	0.295487417	0.385346388	0.305733213	0.404787457	0.346313468	0.277670698	0.237095937	0.238943698	0.173041071	0.309225165	0.250592851	0.302078325	0.270639064	0.349059406	0.312724313	0.336135749	0.541604904	0.293018834	0.336761265
ERR537639	0.289105251	0.289863475	0.309215081	0.288081143	0.28216537	0.333156243	0.428323857	0.345712066	0.347613277	0.302597026	0.259416826	0.547329689	0.302367775	0.307654221	0.307260081	0.235378568	0.332755953	0.247985421	0.549306061	0.263827059	0.272085175	0.373074435312	0.718213535	0.599431373	0.311970886	0.46823445	0.306521794	0.372476181	0.349224991808	0.487755111836	0.298975356	0.503351540205	0.462454703	0.3101536	0.0760247	0.239061503	0.256679809	0.378672048	0.531027504518	0.327017848863	0.332295318	0.295784617434	0.195444241	0.307906235	0.333154771	0.320682678	0.300906039	0.383098173	0.501291205234	0.551120146495	0.273886369	0.376589774	0.362302607	0.336066497	0.347674616	0.449744734	0.405601102	0.527015888537	0.32317873	0.288174876	0.662914753829	0.39613388	0.287763565	0.360425523	0.266713381	0.373953636	0.433284118	0.526353932712	0.331814652	0.375785769	0.668366127	0.34977668	0.541115386	0.276975077	0.285483647	0.26258742	0.511690023	0.448035427	0.568510259	0.22961334	0.0	0.23936666	0.284999735	0.578516456	0.357450057	0.283750991	0.340453217	0.283332389	0.407689824	0.287865762	0.204888596	0.278210857	0.345112783	0.328502402	0.326981569	0.326132383	0.266149933	0.431224515	0.298769762565	0.229979061	0.332635073	0.643629738049	0.310182996	0.26242396	0.476007104	0.279598425361	0.552637333471	0.312762563	0.273618468	0.766459185497	0.294214363	0.376977371664	0.289830144	0.788694333	0.528939492	0.306472227	0.341803226	0.420223113	0.376489663	0.300528412	0.24021093	0.289782985	0.275860618	0.256522245	0.247944265	0.266303835	0.245686769	0.345514616	0.316424186	0.314262163	0.306609485	0.473325824	0.2728502	0.276639509
ERR537726	0.290638807	0.285878161	0.242271697	0.286603923	0.278786814	0.386056935	0.365193679	0.376709308	0.324241867	0.317456494	0.251867384	0.539213987	0.256664303	0.244108541	0.272167893	0.268825152	0.250165815	0.284072633	0.542066503	0.275562075	0.280413013	0.319371462916	0.714885115	0.577117935	0.282687188	0.458325084	0.264089702	0.326702195	0.350949010251	0.447752627183	0.24414481	0.493560092364	0.438902323	0.30910922	0.222835156	0.226091433	0.179413191	0.394759754	0.4603936219	0.331307840092	0.29372535	0.304131318102	0.269063383	0.237915669	0.276998747	0.253856518	0.303549257	0.357921677	0.468660120737	0.548487711428	0.262726671	0.36191519	0.332339615	0.332128573	0.348623154	0.445107776	0.358116174	0.534087236074	0.276866532	0.305373892	0.738301502508	0.348639804	0.239277575	0.455442247	0.325635233	0.354125334	0.38525726	0.490680056987	0.320502452	0.392456807	0.730809211	0.330274964	0.481950704	0.258205097	0.240950777	0.238996908	0.452560165	0.424870103	0.627963299	0.289239998	0.23936666	0.0	0.279037473	0.560427172	0.286046351	0.266142829	0.269183483	0.280398835	0.385125202	0.255420624	0.225963046	0.273554143	0.309252183	0.263333256	0.308650985	0.300729893	0.273631089	0.418325759	0.324713876905	0.259854127	0.287169843	0.624829127841	0.295500696	0.200427748	0.420811194	0.234260513068	0.535176816467	0.257577503	0.248683508	0.757762624912	0.271700243	0.325974358919	0.273471564	0.778324585	0.488665972	0.267907273	0.327899942	0.407590169	0.368783189	0.305675536	0.29216495	0.219015335	0.24567643	0.269541517	0.250468005	0.240071501	0.228430313	0.305025596	0.262466878	0.275238357	0.228993367	0.476216976	0.21009279	0.212710255
ERR537698	0.220521802	0.318846828	0.306511176	0.311484164	0.230396213	0.342077522	0.316174022	0.373093803	0.465615404	0.265178599	0.180256439	0.57865666	0.180693662	0.264064082	0.245128804	0.248931761	0.261999636	0.407704914	0.543591176	0.166446132	0.227576618	0.310059705567	0.754184696	0.659131964	0.264742763	0.489432675	0.322447627	0.353893004	0.301747330033	0.454052491727	0.300928683	0.505241741219	0.3835333	0.224556455	0.258368561	0.225132182	0.218510414	0.279603685	0.442717210692	0.232001323602	0.258012765	0.194244127037	0.352655756	0.343833326	0.233389144	0.242989043	0.249577778	0.33476541	0.400458366254	0.605189920586	0.210120292	0.511881887	0.284249212	0.211364008	0.310957965	0.449258003	0.265500393	0.509872176287	0.279845341	0.183713683	0.787384627358	0.272844001	0.324033296	0.449566972	0.267514568	0.206924549	0.384089479	0.529533136377	0.262080239	0.355169956	0.791326872	0.261445113	0.526885897	0.217781166	0.345987576	0.200309753	0.496272774	0.31299878	0.619483588	0.324732417	0.284999735	0.279037473	0.0	0.487571173	0.333473546	0.213734702	0.34157535	0.260189878	0.317644309	0.241435537	0.272593979	0.354055928	0.233442618	0.256187659	0.322234476	0.261724656	0.173178376	0.584419848	0.217958085356	0.27986838	0.394021608	0.705539516069	0.247551817	0.240871463	0.447993319	0.263239603037	0.527287126956	0.28104069	0.230571581	0.797673919175	0.288270132	0.266299068283	0.222551161	0.835818284	0.567337759	0.281397286	0.281135759	0.397560878	0.307382454	0.209340047	0.245733811	0.370749488	0.266323025	0.271280938	0.221945486	0.257564202	0.270630804	0.415122599	0.258511193	0.24347936	0.212827044	0.517848391	0.216385847	0.224029564
